ROW_NUM,FARM_DISEASE_NM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
14169,구제역,경기도,파주시,송촌동,돼지,0
14170,구제역,경기도,안산시 단원구,대부동동,돼지,
14171,고병원성조류인플루엔자,충청북도,영동군,심천면,칠면조,16
14172,구제역,광주광역시,서구,유촌동,소,0
14173,구제역,전라남도,나주시,금천면,염소,0
14174,구제역,경기도,하남시,항동,소,0
14175,,경상북도,울릉군,북면,꿀벌,275
14176,고병원성조류인플루엔자,울산광역시,울주군,서생면,꿩,30
14177,,경상남도,의령군,의령읍,말,384
14178,고병원성조류인플루엔자,경상남도,의령군,의령읍,칠면조,27
14179,구제역,부산광역시,강서구,동선동,소,0
14180,구제역,충청북도,청주시 흥덕구,석곡동,염소,80
14181,고병원성조류인플루엔자,인천광역시,부평구,부개동,닭,116
14182,고병원성조류인플루엔자,경기도,성남시 수정구,금토동,닭,5
14183,고병원성조류인플루엔자,경기도,용인시 처인구,역북동,닭,930
14184,구제역,충청북도,제천시,고암동,소,14
14185,구제역,부산광역시,기장군,정관면,돼지,0
14186,구제역,전라남도,신안군,신의면,돼지,21
14187,구제역,전라북도,전주시 덕진구,원동,소,29
14188,,경기도,김포시,양촌읍,타조,0
14189,,경상북도,구미시,옥성면,토끼,15
14190,고병원성조류인플루엔자,경기도,평택시,현덕면,오리,49
14191,고병원성조류인플루엔자,경기도,안산시 단원구,선감동,닭,296
14192,,경상남도,양산시,원동면,토끼,38
14193,구제역,충청남도,서산시,인지면,산양,1
14194,구제역,경기도,연천군,백학면,사슴,58
14195,고병원성조류인플루엔자,전라남도,장성군,삼계면,거위,70
14196,고병원성조류인플루엔자,충청남도,서천군,화양면,메추리,25
14197,고병원성조류인플루엔자,충청남도,공주시,정안면,거위,6
14198,,충청북도,충주시,가주동,토끼,67
14199,고병원성조류인플루엔자,경상북도,김천시,남면,오리,0
14200,고병원성조류인플루엔자,전라남도,순천시,인월동,닭,130
14201,고병원성조류인플루엔자,경상남도,남해군,설천면,오리,24
14202,고병원성조류인플루엔자,경상북도,의성군,구천면,오리,0
14203,고병원성조류인플루엔자,대전광역시,유성구,복용동,거위,0
14204,고병원성조류인플루엔자,경상북도,구미시,해평면,오리,12
14205,고병원성조류인플루엔자,강원도,횡성군,공근면,꿩,690
14206,고병원성조류인플루엔자,울산광역시,중구,장현동,거위,10
14207,구제역,충청남도,서천군,판교면,돼지,8845
14208,구제역,충청북도,청원군,낭성면,돼지,12170
14209,고병원성조류인플루엔자,전라남도,나주시,관정동,오리,345900
14210,고병원성조류인플루엔자,강원도,삼척시,노곡면,오리,22
14211,고병원성조류인플루엔자,경상북도,문경시,동로면,칠면조,1
14212,고병원성조류인플루엔자,충청북도,옥천군,군서면,칠면조,0
14213,고병원성조류인플루엔자,울산광역시,울주군,청량면,거위,4
14214,구제역,경기도,부천시 원미구,춘의동,사슴,0
14215,구제역,충청북도,음성군,소이면,돼지,230651
14216,고병원성조류인플루엔자,강원도,삼척시,하장면,칠면조,1
14217,구제역,충청남도,천안시 동남구,청당동,돼지,11
14218,고병원성조류인플루엔자,전라북도,진안군,안천면,오리,2
14219,고병원성조류인플루엔자,광주광역시,북구,망월동,칠면조,1
14220,고병원성조류인플루엔자,경상남도,창녕군,장마면,거위,46
14221,고병원성조류인플루엔자,경상남도,산청군,신등면,거위,101
14222,,전라북도,완주군,용진읍,말,1
14223,고병원성조류인플루엔자,전라북도,진안군,주천면,오리,201
14224,구제역,경기도,평택시,지제동,염소,0
14225,고병원성조류인플루엔자,충청남도,계룡시,금암동,거위,5
14226,,제주특별자치도,서귀포시,성산읍,토끼,80
14227,고병원성조류인플루엔자,울산광역시,북구,달천동,거위,115
14228,고병원성조류인플루엔자,강원도,동해시,발한동,메추리,0
14229,고병원성조류인플루엔자,전라남도,진도군,의신면,거위,67
14230,구제역,전라북도,군산시,개정동,염소,0
14231,고병원성조류인플루엔자,충청북도,증평군,도안면,칠면조,0
14232,구제역,인천광역시,강화군,송해면,돼지,0
14233,,충청북도,제천시,수산면,말,1
14234,고병원성조류인플루엔자,경기도,평택시,고덕면,오리,179498
14235,,강원도,원주시,우산동,꿀벌,610
14236,구제역,경기도,남양주시,진건읍,산양,4
14237,구제역,경기도,남양주시,화도읍,사슴,451
14238,구제역,경상남도,창원시 마산합포구,진전면,돼지,576572
14239,고병원성조류인플루엔자,전라북도,군산시,회현면,오리,409
14240,구제역,전라북도,김제시,흥사동,돼지,182063
14241,,충청북도,충주시,중앙탑면,당나귀,5
14242,고병원성조류인플루엔자,전라남도,고흥군,대서면,오리,218485
14243,구제역,인천광역시,강화군,길상면,사슴,31
14244,구제역,경기도,안성시,죽산면,사슴,882
14245,고병원성조류인플루엔자,광주광역시,광산구,장수동,오리,0
14246,구제역,울산광역시,남구,신정동,염소,73
14247,고병원성조류인플루엔자,경상남도,거제시,두모동,오리,2
14248,고병원성조류인플루엔자,대전광역시,중구,안영동,거위,48
14249,구제역,충청남도,논산시,강산동,염소,1
14250,고병원성조류인플루엔자,경상북도,청도군,각북면,칠면조,2
14251,고병원성조류인플루엔자,경상북도,청도군,각북면,거위,3
14252,고병원성조류인플루엔자,전라남도,순천시,오천동,오리,405
14253,고병원성조류인플루엔자,경상북도,안동시,길안면,칠면조,19
14254,고병원성조류인플루엔자,경상북도,영천시,금호읍,꿩,0
14255,고병원성조류인플루엔자,경기도,시흥시,무지내동,오리,0
14256,고병원성조류인플루엔자,충청북도,괴산군,괴산읍,칠면조,101
14257,고병원성조류인플루엔자,경상북도,상주시,화산동,거위,0
14258,고병원성조류인플루엔자,경상남도,산청군,시천면,칠면조,20
14259,구제역,강원도,평창군,용평면,염소,152
14260,고병원성조류인플루엔자,강원도,삼척시,자원동,닭,0
14261,,경상북도,안동시,풍산읍,말,40
14262,,경상북도,영덕군,축산면,토끼,6
14263,구제역,경기도,안산시 상록구,건건동,소,16
14264,구제역,충청남도,계룡시,금암동,소,0
14265,고병원성조류인플루엔자,전라북도,고창군,대산면,칠면조,2
14266,구제역,인천광역시,옹진군,백령면,산양,22
14267,구제역,전라북도,남원시,산곡동,염소,20
14268,구제역,울산광역시,중구,유곡동,염소,2
14269,고병원성조류인플루엔자,경상북도,청송군,현동면,꿩,24
14270,,전라남도,광양시,진상면,꿀벌,49
14271,구제역,경기도,여주시,금사면,돼지,106877
14272,구제역,울산광역시,남구,옥동,염소,284
14273,고병원성조류인플루엔자,강원도,동해시,이도동,오리,0
14274,고병원성조류인플루엔자,서울특별시,강남구,율현동,닭,180
14275,고병원성조류인플루엔자,광주광역시,동구,선교동,닭,407
14276,고병원성조류인플루엔자,경상북도,예천군,용궁면,꿩,2
14277,고병원성조류인플루엔자,전라북도,군산시,옥산면,오리,447
14278,고병원성조류인플루엔자,강원도,양구군,양구읍,꿩,138
14279,구제역,경상북도,영덕군,지품면,산양,189
14280,,전라북도,진안군,안천면,꿀벌,144
14281,고병원성조류인플루엔자,전라남도,구례군,산동면,칠면조,8
14282,구제역,경상북도,경산시,남방동,염소,20
14283,구제역,경상북도,영주시,장수면,사슴,880
14284,구제역,충청남도,보령시,웅천읍,산양,1
14285,,충청북도,보은군,수한면,타조,3
14286,,충청북도,충주시,동량면,당나귀,0
14287,구제역,경기도,오산시,탑동,소,0
14288,고병원성조류인플루엔자,전라남도,여수시,율촌면,오리,2
14289,고병원성조류인플루엔자,충청북도,충주시,풍동,칠면조,2
14290,고병원성조류인플루엔자,경기도,남양주시,가운동,닭,0
14291,구제역,광주광역시,남구,진월동,소,0
14292,구제역,광주광역시,남구,덕남동,소,2
14293,구제역,전라남도,고흥군,풍양면,사슴,169
14294,구제역,경기도,여주시,오학동,돼지,0
14295,고병원성조류인플루엔자,경기도,여주시,오학동,닭,160
14296,구제역,경기도,양주시,광사동,소,37
14297,구제역,강원도,태백시,화전동,사슴,2427
14298,고병원성조류인플루엔자,충청북도,청주시 서원구,개신동,닭,8
14299,고병원성조류인플루엔자,경기도,부천시,대장동,칠면조,20
14300,,경기도,부천시,대장동,말,2
14301,고병원성조류인플루엔자,전라남도,완도군,보길면,칠면조,3
14302,고병원성조류인플루엔자,대구광역시,수성구,욱수동,닭,10
14303,고병원성조류인플루엔자,전라북도,순창군,동계면,거위,87
14304,구제역,경기도,평택시,이충동,소,63
14305,구제역,대전광역시,중구,침산동,소,62
14306,구제역,울산광역시,중구,다운동,사슴,0
14307,고병원성조류인플루엔자,충청남도,보령시,청라면,메추리,30
14308,구제역,경기도,파주시,동패동,사슴,73
14309,,경상북도,청도군,운문면,꿀벌,981
14310,구제역,제주특별자치도,서귀포시,동홍동,소,10
14311,,경기도,김포시,고촌읍,토끼,41
14312,고병원성조류인플루엔자,서울특별시,중랑구,면목동,닭,0
14313,고병원성조류인플루엔자,경상북도,포항시 북구,기계면,오리,221
14314,고병원성조류인플루엔자,경기도,양주시,봉양동,칠면조,48
14315,고병원성조류인플루엔자,경상북도,포항시 남구,대송면,거위,74
14316,구제역,대전광역시,대덕구,신탄진동,소,0
14317,고병원성조류인플루엔자,경기도,의왕시,내손동,오리,0
14318,고병원성조류인플루엔자,전라남도,여수시,율촌면,꿩,30
14319,구제역,경기도,안성시,신소현동,소,0
14320,구제역,경기도,오산시,궐동,소,0
14321,구제역,경기도,여주시,가업동,소,41
14322,구제역,경상북도,칠곡군,기산면,돼지,168982
14323,구제역,전라북도,김제시,도장동,돼지,141119
14324,구제역,경상남도,사천시,좌룡동,소,4
14325,구제역,전라남도,장흥군,장흥읍,사슴,349
14326,구제역,전라남도,여수시,낙포동,소,44
14327,구제역,경상남도,김해시,신문동,소,116
14328,구제역,경상북도,문경시,창동,소,17
14329,구제역,전라남도,목포시,율도동,소,1
14330,구제역,전라남도,광양시,진상면,돼지,557
14331,고병원성조류인플루엔자,전라남도,화순군,북면,거위,0
14332,구제역,전라북도,익산시,춘포면,사슴,521
14333,구제역,경상남도,진주시,미천면,사슴,0
14334,고병원성조류인플루엔자,광주광역시,광산구,양동,닭,823
14335,구제역,충청북도,제천시,왕암동,염소,13
14336,,경상북도,영주시,조와동,타조,56
14337,고병원성조류인플루엔자,경상북도,영천시,범어동,거위,556
14338,구제역,경기도,안양시 만안구,박달동,염소,0
14339,고병원성조류인플루엔자,대구광역시,동구,신평동,닭,12435
14340,구제역,경기도,광주시,퇴촌면,사슴,239
14341,구제역,경상남도,창원시 진해구,가주동,돼지,49107
14342,구제역,제주특별자치도,제주시,화북이동,소,0
14343,고병원성조류인플루엔자,경상남도,고성군,회화면,칠면조,116
14344,고병원성조류인플루엔자,경상남도,창원시 진해구,서중동,거위,46
14345,,경기도,이천시,호법면,타조,0
14346,구제역,광주광역시,광산구,송학동,사슴,0
14347,고병원성조류인플루엔자,전라북도,전주시 덕진구,도덕동,닭,25
14348,고병원성조류인플루엔자,경상북도,문경시,문경읍,칠면조,6
14349,구제역,충청북도,괴산군,괴산읍,돼지,195901
14350,구제역,제주특별자치도,제주시,우도면,소,69
14351,고병원성조류인플루엔자,전라북도,고창군,아산면,메추리,2300300
14352,고병원성조류인플루엔자,제주특별자치도,서귀포시,상효동,닭,0
14353,고병원성조류인플루엔자,경상남도,함양군,함양읍,거위,28
14354,구제역,경상남도,거제시,둔덕면,사슴,467
14355,구제역,경기도,양주시,남면,사슴,0
14356,고병원성조류인플루엔자,경상북도,영주시,장수면,거위,28
14357,구제역,강원도,춘천시,석사동,소,0
14358,구제역,충청남도,서천군,시초면,산양,5
14359,고병원성조류인플루엔자,강원도,화천군,상서면,오리,2
14360,,경상북도,포항시 북구,신광면,말,23
14361,고병원성조류인플루엔자,전라남도,함평군,신광면,오리,487494
14362,,전라남도,곡성군,목사동면,꿀벌,2808
14363,고병원성조류인플루엔자,제주특별자치도,서귀포시,남원읍,칠면조,88
14364,고병원성조류인플루엔자,울산광역시,남구,옥동,오리,46
14365,구제역,울산광역시,남구,옥동,사슴,5
14366,고병원성조류인플루엔자,경상남도,진주시,가좌동,거위,8
14367,구제역,경상북도,경주시,평동,돼지,15
14368,고병원성조류인플루엔자,전라북도,전주시 완산구,평화동3가,닭,295
14369,고병원성조류인플루엔자,충청북도,청주시 상당구,산성동,오리,9
14370,,대전광역시,유성구,세동,꿀벌,406
14371,,경상남도,통영시,도남동,꿀벌,0
14372,구제역,충청북도,보은군,장안면,돼지,345724
14373,고병원성조류인플루엔자,전라남도,여수시,상암동,오리,36
14374,,경상북도,울진군,북면,꿀벌,253
14375,,충청북도,괴산군,연풍면,타조,2
14376,,강원도,춘천시,서면,토끼,83
14377,구제역,경기도,양평군,서종면,산양,265
14378,고병원성조류인플루엔자,경기도,이천시,고담동,닭,10
14379,고병원성조류인플루엔자,경상남도,창원시 진해구,석동,꿩,104
14380,구제역,경상북도,구미시,원평동,소,0
14381,고병원성조류인플루엔자,전라북도,완주군,고산면,칠면조,5
14382,고병원성조류인플루엔자,서울특별시,은평구,진관동,닭,504
14383,,전라북도,정읍시,신태인읍,토끼,0
14384,구제역,경기도,안산시 상록구,수암동,염소,92
14385,구제역,전라북도,순창군,동계면,사슴,0
14386,,충청북도,충주시,호암동,토끼,5
14387,,경기도,광주시,도척면,토끼,0
14388,,경상북도,문경시,농암면,당나귀,15
14389,구제역,전라북도,고창군,아산면,사슴,4
14390,고병원성조류인플루엔자,경상북도,구미시,무을면,오리,16
14391,고병원성조류인플루엔자,부산광역시,강서구,대저1동,거위,35
14392,구제역,충청북도,괴산군,문광면,사슴,0
14393,고병원성조류인플루엔자,대구광역시,동구,미대동,칠면조,0
14394,고병원성조류인플루엔자,대전광역시,대덕구,용호동,닭,1727
14395,고병원성조류인플루엔자,전라북도,김제시,검산동,오리,0
14396,,충청북도,영동군,양산면,토끼,50
14397,구제역,충청북도,제천시,대랑동,사슴,149
14398,구제역,충청북도,제천시,신월동,사슴,4
14399,구제역,강원도,철원군,동송읍,산양,0
14400,구제역,전라북도,고창군,신림면,사슴,0
14401,구제역,충청남도,공주시,옥룡동,염소,0
14402,구제역,경상북도,안동시,정상동,염소,1185
14403,고병원성조류인플루엔자,경기도,양주시,회암동,칠면조,0
14404,,경기도,광명시,노온사동,토끼,789
14405,고병원성조류인플루엔자,전라북도,완주군,봉동읍,오리,4
14406,구제역,인천광역시,옹진군,영흥면,산양,0
14407,구제역,세종특별자치시,,전동면,사슴,1270
14408,구제역,강원도,춘천시,신동면,돼지,149172
14409,고병원성조류인플루엔자,광주광역시,동구,용산동,닭,0
14410,고병원성조류인플루엔자,대전광역시,중구,사정동,닭,1360
14411,,경기도,의왕시,월암동,꿀벌,131
14412,고병원성조류인플루엔자,전라남도,신안군,신의면,닭,425
14413,,전라북도,익산시,월성동,토끼,535
14414,,경상남도,하동군,북천면,꿀벌,1940
14415,,인천광역시,부평구,산곡동,토끼,0
14416,구제역,충청북도,충주시,종민동,염소,0
14417,구제역,경상남도,거제시,사등면,돼지,3147
14418,고병원성조류인플루엔자,경기도,과천시,문원동,오리,9
14419,고병원성조류인플루엔자,경기도,포천시,소흘읍,오리,6002
14420,고병원성조류인플루엔자,경기도,시흥시,도창동,칠면조,0
14421,,경상남도,거제시,사등면,토끼,0
14422,고병원성조류인플루엔자,전라북도,순창군,구림면,꿩,274
14423,구제역,경상남도,함안군,대산면,사슴,25
14424,고병원성조류인플루엔자,경상남도,김해시,삼방동,꿩,15
14425,고병원성조류인플루엔자,충청남도,보령시,주교면,메추리,15
14426,,제주특별자치도,제주시,구좌읍,토끼,49
14427,구제역,경기도,김포시,감정동,사슴,7
14428,고병원성조류인플루엔자,강원도,삼척시,하장면,꿩,8
14429,고병원성조류인플루엔자,경기도,하남시,상산곡동,오리,0
14430,고병원성조류인플루엔자,대전광역시,서구,오동,거위,1
14431,구제역,광주광역시,남구,원산동,염소,40
14432,고병원성조류인플루엔자,경상남도,고성군,삼산면,칠면조,30
14433,구제역,강원도,동해시,동회동,염소,10
14434,고병원성조류인플루엔자,충청북도,괴산군,사리면,꿩,20
14435,고병원성조류인플루엔자,경기도,화성시,무송동,닭,24
14436,고병원성조류인플루엔자,경상북도,청송군,파천면,칠면조,40
14437,고병원성조류인플루엔자,서울특별시,성북구,돈암동,꿩,0
14438,고병원성조류인플루엔자,강원도,춘천시,칠전동,오리,0
14439,구제역,전라북도,정읍시,금붕동,염소,0
14440,,경기도,군포시,속달동,꿀벌,2075
14441,고병원성조류인플루엔자,강원도,동해시,묵호진동,거위,2
14442,구제역,전라북도,익산시,덕기동,염소,0
14443,구제역,대전광역시,유성구,학하동,염소,45
14444,고병원성조류인플루엔자,충청남도,보령시,청라면,꿩,159
14445,고병원성조류인플루엔자,경상북도,영천시,임고면,칠면조,110
14446,고병원성조류인플루엔자,경기도,연천군,미산면,메추리,25000
14447,구제역,충청남도,홍성군,광천읍,산양,9
14448,구제역,전라남도,순천시,별량면,돼지,45665
14449,고병원성조류인플루엔자,전라북도,김제시,백산면,꿩,12
14450,구제역,경기도,가평군,조종면,사슴,122
14451,고병원성조류인플루엔자,강원도,춘천시,중도동,닭,0
14452,구제역,경상남도,하동군,청암면,산양,0
14453,구제역,강원도,양구군,동면,돼지,179
14454,구제역,경기도,화성시,기안동,산양,370
14455,,경기도,화성시,기안동,토끼,0
14456,고병원성조류인플루엔자,경기도,화성시,기안동,오리,171
14457,,충청남도,논산시,성동면,토끼,166
14458,구제역,경기도,광주시,오포읍,염소,3262
14459,고병원성조류인플루엔자,경상북도,경산시,갑제동,닭,1000
14460,,경기도,화성시,봉담읍,개,15
14461,고병원성조류인플루엔자,경상북도,영주시,이산면,꿩,16
14462,고병원성조류인플루엔자,충청북도,제천시,흑석동,오리,18
14463,고병원성조류인플루엔자,충청북도,청원군,남이면,오리,9
14464,,경기도,의왕시,포일동,타조,0
14465,,경기도,화성시,우정읍,개,300
14466,,경상남도,산청군,단성면,토끼,12
14467,구제역,경기도,파주시,상지석동,사슴,30
14468,구제역,경기도,파주시,연다산동,돼지,0
14469,고병원성조류인플루엔자,전라북도,정읍시,신월동,오리,6
14470,,경상북도,구미시,양호동,토끼,0
14471,구제역,전라북도,고창군,해리면,돼지,14
14472,고병원성조류인플루엔자,충청북도,영동군,심천면,거위,50
14473,,경상북도,군위군,산성면,꿀벌,850
14474,고병원성조류인플루엔자,경기도,가평군,설악면,꿩,0
14475,고병원성조류인플루엔자,경상남도,합천군,가야면,꿩,18
14476,고병원성조류인플루엔자,부산광역시,북구,만덕동,닭,922
14477,고병원성조류인플루엔자,경상북도,경산시,옥곡동,오리,16
14478,고병원성조류인플루엔자,서울특별시,강동구,강일동,닭,0
14479,,강원도,철원군,서면,꿀벌,20
14480,구제역,충청남도,아산시,신동,돼지,10
14481,,경상남도,통영시,도천동,꿀벌,15
14482,구제역,강원도,강릉시,주문진읍,면양,1
14483,고병원성조류인플루엔자,전라남도,구례군,간전면,칠면조,0
14484,고병원성조류인플루엔자,대전광역시,대덕구,목상동,닭,185
14485,구제역,충청남도,부여군,세도면,산양,2
14486,구제역,경기도,남양주시,화도읍,돼지,28535
14487,고병원성조류인플루엔자,경기도,화성시,안석동,닭,1500
14488,구제역,전라북도,남원시,신촌동,돼지,7
14489,구제역,전라북도,정읍시,하모동,염소,92
14490,고병원성조류인플루엔자,전라남도,고흥군,도양읍,오리,150
14491,,경상남도,창원시 의창구,대산면,토끼,16
14492,,충청북도,보은군,회인면,토끼,41
14493,고병원성조류인플루엔자,충청남도,보령시,오천면,칠면조,1
14494,,충청북도,청원군,내수읍,토끼,6
14495,고병원성조류인플루엔자,경기도,양평군,양서면,꿩,4
14496,고병원성조류인플루엔자,세종특별자치시,,전의면,오리,20
14497,,경상북도,경산시,대정동,말,272
14498,,충청북도,청주시 청원구,정하동,토끼,10
14499,구제역,충청북도,옥천군,안내면,산양,60
14500,고병원성조류인플루엔자,경상남도,창원시 의창구,동정동,칠면조,2
14501,구제역,경상남도,거제시,사등면,사슴,0
14502,고병원성조류인플루엔자,경기도,의정부시,용현동,닭,194
14503,고병원성조류인플루엔자,전라북도,김제시,백구면,오리,8504
14504,고병원성조류인플루엔자,전라남도,영광군,백수읍,칠면조,1
14505,고병원성조류인플루엔자,광주광역시,광산구,명도동,닭,300
14506,구제역,경상북도,영주시,휴천동,돼지,31430
14507,구제역,대전광역시,동구,대별동,염소,0
14508,구제역,경기도,남양주시,수동면,사슴,560
14509,고병원성조류인플루엔자,울산광역시,남구,상개동,오리,0
14510,구제역,강원도,삼척시,원당동,사슴,0
14511,고병원성조류인플루엔자,부산광역시,해운대구,반송동,거위,34
14512,구제역,부산광역시,해운대구,반송동,염소,12
14513,,경상북도,고령군,성산면,꿀벌,152
14514,고병원성조류인플루엔자,전라북도,무주군,적상면,오리,17
14515,구제역,전라남도,광양시,광양읍,사슴,44
14516,고병원성조류인플루엔자,경상남도,사천시,서포면,칠면조,77
14517,고병원성조류인플루엔자,경상남도,하동군,하동읍,오리,0
14518,구제역,경상북도,안동시,녹전면,돼지,3933
14519,고병원성조류인플루엔자,경상북도,경주시,광명동,칠면조,2
14520,,충청북도,제천시,신백동,꿀벌,120
14521,고병원성조류인플루엔자,전라남도,장흥군,유치면,오리,0
14522,,전라북도,군산시,개정면,말,5
14523,,충청남도,태안군,근흥면,토끼,54
14524,,충청북도,옥천군,안내면,타조,0
14525,고병원성조류인플루엔자,강원도,삼척시,근산동,닭,305
14526,구제역,전라남도,여수시,웅천동,사슴,0
14527,,제주특별자치도,제주시,외도일동,꿀벌,1130
14528,,강원도,정선군,정선읍,당나귀,4
14529,고병원성조류인플루엔자,강원도,동해시,동회동,거위,0
14530,구제역,경기도,양주시,옥정동,염소,21
14531,구제역,경기도,의정부시,고산동,돼지,0
14532,고병원성조류인플루엔자,경기도,시흥시,미산동,오리,0
14533,구제역,전라남도,해남군,계곡면,돼지,519101
14534,,충청북도,청주시 청원구,주성동,꿀벌,20
14535,구제역,경상북도,청도군,금천면,사슴,44
14536,,부산광역시,강서구,대저2동,꿀벌,161
14537,구제역,울산광역시,북구,중산동,돼지,2
14538,고병원성조류인플루엔자,경기도,동두천시,상봉암동,거위,0
14539,고병원성조류인플루엔자,전라북도,임실군,운암면,거위,6
14540,구제역,경상남도,양산시,동면,산양,3
14541,구제역,경기도,평택시,칠괴동,사슴,875
14542,,경상북도,경주시,현곡면,당나귀,23
14543,,경기도,이천시,마장면,토끼,170
14544,고병원성조류인플루엔자,대전광역시,유성구,봉명동,닭,7
14545,,경상북도,예천군,예천읍,토끼,13
14546,고병원성조류인플루엔자,경상북도,경산시,남천면,꿩,5044
14547,고병원성조류인플루엔자,충청북도,제천시,장락동,오리,2
14548,구제역,강원도,횡성군,우천면,산양,0
14549,구제역,경기도,여주시,흥천면,면양,129
14550,구제역,경상북도,상주시,가장동,사슴,197
14551,고병원성조류인플루엔자,광주광역시,광산구,장수동,거위,6
14552,구제역,충청북도,충주시,신니면,면양,0
14553,구제역,경상북도,영주시,조암동,사슴,946
14554,구제역,경상북도,김천시,양천동,돼지,26874
14555,,충청남도,홍성군,구항면,개,10
14556,구제역,전라남도,고흥군,점암면,사슴,262
14557,고병원성조류인플루엔자,경상남도,사천시,실안동,닭,43
14558,고병원성조류인플루엔자,경상남도,의령군,대의면,오리,67
14559,고병원성조류인플루엔자,충청남도,공주시,유구읍,꿩,6
14560,,전라북도,정읍시,금붕동,토끼,0
14561,고병원성조류인플루엔자,경기도,의정부시,녹양동,거위,0
14562,구제역,경상북도,경주시,시래동,염소,5
14563,구제역,강원도,양구군,양구읍,돼지,119824
14564,,경상북도,청도군,각남면,꿀벌,2914
14565,구제역,경기도,연천군,청산면,산양,21
14566,구제역,경상북도,울진군,죽변면,돼지,1945
14567,고병원성조류인플루엔자,경기도,의정부시,용현동,오리,1
14568,구제역,전라북도,장수군,천천면,산양,0
14569,고병원성조류인플루엔자,강원도,횡성군,둔내면,꿩,88
14570,,강원도,철원군,동송읍,토끼,0
14571,구제역,경기도,안성시,금석동,돼지,233943
14572,구제역,충청남도,논산시,강경읍,염소,15
14573,구제역,대구광역시,동구,지저동,돼지,0
14574,고병원성조류인플루엔자,경상북도,청도군,운문면,칠면조,2
14575,고병원성조류인플루엔자,전라북도,전주시 덕진구,송천동2가,거위,2
14576,고병원성조류인플루엔자,전라북도,전주시 덕진구,송천동2가,오리,2
14577,고병원성조류인플루엔자,경상남도,진주시,상봉동,칠면조,0
14578,고병원성조류인플루엔자,경상남도,합천군,적중면,칠면조,7
14579,고병원성조류인플루엔자,대구광역시,북구,산격동,꿩,8
14580,구제역,충청남도,서산시,음암면,사슴,108
14581,고병원성조류인플루엔자,경기도,양평군,강하면,칠면조,39
14582,구제역,경기도,수원시 장안구,이목동,돼지,15
14583,구제역,경기도,안성시,고삼면,사슴,0
14584,,전라북도,임실군,강진면,꿀벌,62
14585,고병원성조류인플루엔자,대전광역시,유성구,방동,꿩,0
14586,고병원성조류인플루엔자,서울특별시,강북구,우이동,닭,0
14587,구제역,충청남도,보령시,요암동,사슴,0
14588,고병원성조류인플루엔자,인천광역시,서구,오류동,칠면조,10
14589,구제역,강원도,홍천군,서석면,돼지,2
14590,구제역,전라남도,영암군,미암면,사슴,0
14591,구제역,충청북도,청주시 서원구,개신동,돼지,2398
14592,고병원성조류인플루엔자,경기도,의왕시,월암동,꿩,4
14593,고병원성조류인플루엔자,경상북도,상주시,모동면,오리,483
14594,고병원성조류인플루엔자,경기도,시흥시,무지내동,거위,6
14595,,경상남도,통영시,사량면,꿀벌,24
14596,고병원성조류인플루엔자,대구광역시,동구,상매동,오리,0
14597,고병원성조류인플루엔자,제주특별자치도,제주시,건입동,오리,90
14598,고병원성조류인플루엔자,충청남도,천안시 동남구,구성동,닭,10
14599,고병원성조류인플루엔자,경상북도,상주시,냉림동,닭,0
14600,구제역,충청남도,청양군,남양면,산양,113
14601,고병원성조류인플루엔자,경상북도,영양군,청기면,거위,67
14602,구제역,경상북도,성주군,월항면,사슴,1160
14603,구제역,서울특별시,구로구,항동,돼지,0
14604,고병원성조류인플루엔자,경기도,안산시 단원구,대부북동,오리,0
14605,고병원성조류인플루엔자,부산광역시,강서구,천성동,거위,0
14606,고병원성조류인플루엔자,울산광역시,울주군,범서면,오리,0
14607,구제역,전라남도,담양군,월산면,사슴,2
14608,구제역,부산광역시,금정구,회동동,염소,0
14609,고병원성조류인플루엔자,울산광역시,북구,달천동,꿩,5
14610,구제역,서울특별시,서초구,원지동,염소,143
14611,고병원성조류인플루엔자,경상남도,양산시,웅상읍,닭,0
14612,구제역,경기도,시흥시,은행동,사슴,0
14613,,전라남도,고흥군,영남면,꿀벌,391
14614,,강원도,철원군,갈말읍,토끼,6
14615,고병원성조류인플루엔자,경상남도,창녕군,대지면,거위,32
14616,구제역,전라남도,강진군,성전면,사슴,7
14617,고병원성조류인플루엔자,광주광역시,광산구,선동,닭,0
14618,,인천광역시,남동구,만수동,토끼,21
14619,구제역,강원도,삼척시,성남동,염소,30
14620,고병원성조류인플루엔자,전라북도,전주시 덕진구,장동,닭,7707
14621,,경상북도,구미시,수점동,토끼,10
14622,고병원성조류인플루엔자,전라남도,고흥군,고흥읍,꿩,3
14623,고병원성조류인플루엔자,경기도,안성시,보개면,꿩,36
14624,고병원성조류인플루엔자,경상북도,상주시,지천동,거위,2
14625,구제역,경상북도,칠곡군,석적면,돼지,0
14626,고병원성조류인플루엔자,경기도,양평군,단월면,칠면조,1
14627,,울산광역시,북구,효문동,꿀벌,157
14628,고병원성조류인플루엔자,경기도,오산시,두곡동,닭,0
14629,,경상남도,함안군,산인면,타조,81
14630,구제역,경상북도,고령군,대가야읍,면양,12
14631,구제역,전라남도,광양시,마동,염소,160
14632,고병원성조류인플루엔자,전라남도,광양시,마동,거위,18
14633,,전라북도,임실군,삼계면,꿀벌,536
14634,,전라남도,무안군,운남면,꿀벌,1274
